n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,viral
12,1088,0.350624399,0.999999998,0.481595091,8,6,20,1,4.381433824,8,0,0,0,0,1,0,217,742,379.7142857,0,69100,25862.5,0,2903.5,1981.629521,1500,3500,2550,0,1,0,0,0,0,0,0,0.025288509,0.025429301,0.025097683,0.128555904,0.795628602,0.435203098,0.17594451,0.040441176,0.010110294,0.8,0.2,0.372215663,0.1,1,-0.198160173,-0.5,-0.025,0,0,0.5,0,0
12,104,0.769230762,0.999999984,0.890624986,5,4,0,0,4.884615385,10,0,0,1,0,0,0,217,998,447.8571429,0,69100,16499.8,0,2573.388916,1429.271048,4200,4200,4200,0,1,0,0,0,0,0,0,0.605753877,0.020089559,0.123536964,0.020024651,0.230594948,0.286666667,0.178333333,0.057692308,0.009615385,0.857142857,0.142857143,0.375,0.033333333,0.8,-0.3,-0.3,-0.3,0.375,-0.125,0.125,0.125,0
13,221,0.660465113,0.999999992,0.784615379,7,5,0,2,4.42081448,6,0,1,0,0,0,0,217,441,330.3333333,2500,69100,40683.33333,1170.875,2903.5,2230.350079,1600,1600,1600,0,1,0,0,0,0,0,0,0.210407134,0.034499561,0.033428828,0.688326713,0.033337764,0.478240741,0.146759259,0.049773756,0.013574661,0.785714286,0.214285714,0.376515152,0.1,0.6,-0.466666667,-0.5,-0.4,0.595959596,0.295454545,0.095959596,0.295454545,0
9,215,0.635467977,0.999999992,0.796874994,3,2,1,0,4.762790698,6,0,0,1,0,0,0,217,358,297.6666667,0,69100,18966.66667,0,2573.388916,1099.41658,105,1400,752.5,0,1,0,0,0,0,0,0,0.866655843,0.033337372,0.03333598,0.033335763,0.033335041,0.368627451,0.101470588,0.027906977,0.013953488,0.666666667,0.333333333,0.379166667,0.05,1,-0.183333333,-0.25,-0.1,0,0,0.5,0,0
7,754,0.502710026,0.999999998,0.705882351,14,0,1,3,4.689655172,9,1,0,0,0,0,0,217,1100,508.25,0,69100,19911.11111,0,3119.833333,1987.389243,0,0,0,0,1,0,0,0,0,0,0,0.022414445,0.02222666,0.022401486,0.023316903,0.909640505,0.399171249,0.159854335,0.059681698,0.017241379,0.775862069,0.224137931,0.394009139,0.1,1,-0.255860806,-1,-0.05,0.3,1,0.2,1,0
8,613,0.476112026,0.999999997,0.625336926,5,4,13,0,4.51223491,6,0,1,0,0,0,0,217,1400,543.2,0,69100,37066.66667,0,12742.83333,3572.740893,1700,2300,2066.666667,0,1,0,0,0,0,0,0,0.033334206,0.648136144,0.033366434,0.251074758,0.034088458,0.480518093,0.140562493,0.037520392,0.009787928,0.793103448,0.206896552,0.30435959,0.0625,0.9,-0.226388889,-0.4,-0.125,0.454545455,0.136363636,0.045454545,0.136363636,0
10,354,0.590257878,0.999999996,0.694915251,6,1,1,0,5.290960452,4,0,0,0,0,0,1,217,300,272.3333333,0,69100,33375,0,2573.388916,1658.619082,0,0,0,0,1,0,0,0,0,0,0,0.050005491,0.050004969,0.598470245,0.05000317,0.251516125,0.207017544,-0.082296651,0.014124294,0.016949153,0.454545455,0.545454545,0.127272727,0.05,0.25,-0.35,-0.8,-0.1,0,0,0.5,0,0
6,83,0.807228906,0.999999982,0.824561389,4,1,0,0,5.168674699,8,0,0,0,0,0,0,217,450,326.5,0,69100,38075,0,5049.1875,2732.474275,0,0,0,0,1,0,0,0,0,0,0,0.025042416,0.499044617,0.025014756,0.425857504,0.025040708,0.38,0.28,0.048192771,0.012048193,0.8,0.2,0.35,0.25,0.5,-0.155555556,-0.155555556,-0.155555556,0.5,0.25,0,0.25,0
10,193,0.611398961,0.999999992,0.680327863,3,2,1,0,5.051813472,5,0,0,1,0,0,0,217,428,340.75,0,69100,26080,0,3855.445378,2044.328332,4400,4400,4400,0,1,0,0,0,0,0,0,0.839943503,0.040008254,0.040027776,0.040017855,0.040002613,0.549019608,0.364705882,0.062176166,0.005181347,0.923076923,0.076923077,0.520833333,0.25,1,-0.05,-0.05,-0.05,0,0,0.5,0,0
9,238,0.574468083,0.999999993,0.715328462,5,3,1,0,4.613445378,6,0,0,1,0,0,0,217,428,342.1666667,12800,69100,32366.66667,1750.112,3855.445378,2544.608377,1200,2300,1750,0,1,0,0,0,0,0,0,0.6046309,0.294078072,0.033359758,0.034562344,0.033368926,0.510784314,0.250490196,0.046218487,0.012605042,0.785714286,0.214285714,0.438636364,0.2,0.6,-0.322222222,-0.4,-0.166666667,0.1,0.2,0.4,0.2,0
8,1008,0.523138832,0.999999998,0.75250836,23,0,1,1,4.636904762,8,0,0,0,1,0,0,217,428,344.75,0,69100,23912.5,0,3855.445378,1606.452356,0,0,0,0,1,0,0,0,0,0,0,0.247821846,0.125056013,0.576657601,0.025184107,0.025280432,0.464318014,-0.007202213,0.03968254,0.025793651,0.606060606,0.393939394,0.34101461,0.033333333,0.7,-0.48840812,-1,-0.1,0.666666667,-0.333333333,0.166666667,0.333333333,0
10,138,0.744525542,0.999999988,0.891566254,4,1,1,1,4.369565217,9,0,0,0,0,0,1,217,1100,481.1111111,1100,69100,26500,1100,4078.317073,2605.871612,952,952,952,0,1,0,0,0,0,0,0,0.022841145,0.022378713,0.504858888,0.427529386,0.022391868,0.539393939,0.263636364,0.057971014,0.007246377,0.888888889,0.111111111,0.4875,0.1,0.9,-0.3,-0.3,-0.3,0,0,0.5,0,0
6,205,0.643902436,0.999999992,0.751999994,4,1,1,0,4.531707317,9,0,1,0,0,0,0,217,933,430.3333333,0,69100,20777.77778,0,2573.388916,1292.995001,1200,1200,1200,0,1,0,0,0,0,0,0,0.178858193,0.577707135,0.022241337,0.022344882,0.198848454,0.413988095,0.169940476,0.043902439,0.009756098,0.818181818,0.181818182,0.346031746,0.1,0.5,-0.0875,-0.125,-0.05,0,0,0.5,0,0
7,643,0.48513302,0.999999997,0.673740051,12,7,7,0,4.519440124,9,0,0,0,0,1,0,217,676,393.4444444,6800,69100,27033.33333,1643.066667,2833.439535,2425.071429,1400,2200,1733.333333,0,1,0,0,0,0,0,0,0.022265809,0.022258288,0.022235416,0.022223783,0.911016704,0.442963287,0.162988704,0.065318818,0.01399689,0.823529412,0.176470588,0.314746959,0.033333333,1,-0.220899471,-0.4,-0.071428571,0,0,0.5,0,0
11,509,0.545454544,0.999999996,0.765124552,9,7,1,1,4.502946955,8,0,0,0,0,0,1,217,2100,676.4,0,69100,17987.5,0,5300,1615.976207,1100,1900,1533.333333,0,1,0,0,0,0,0,0,0.025009946,0.149209562,0.655908902,0.144864878,0.025006712,0.468588595,0.107945216,0.029469548,0.015717092,0.652173913,0.347826087,0.368138528,0.1,1,-0.298958333,-0.5,-0.1,0,0,0.5,0,0
8,304,0.425675674,0.999999995,0.444444442,21,5,15,0,5.348684211,7,0,0,0,0,1,0,217,731,399.8333333,0,69100,25271.42857,0,3043.219512,2127.210266,2600,2600,2600,0,1,0,0,0,0,0,0,0.028844236,0.028601448,0.028669795,0.028690512,0.885194009,0.35484127,0.001428571,0.013157895,0.013157895,0.5,0.5,0.185714286,0.1,0.214285714,-0.175,-0.3,-0.05,0,0,0.5,0,0
10,3050,0.399662162,1,0.514995314,8,2,1,73,4.939672131,6,0,0,1,0,0,0,217,924,446.6,0,69100,24516.66667,0,3159.157895,2291.138713,1700,10900,6300,0,1,0,0,0,0,0,0,0.86637069,0.033360058,0.033372444,0.033378671,0.033518138,0.39520976,0.150845365,0.067868852,0.016721311,0.802325581,0.197674419,0.375582481,0.033333333,1,-0.348389356,-1,-0.05,1,0,0.5,0,0
9,398,0.589812331,0.999999996,0.654545452,27,0,1,0,4.952261307,8,0,0,0,0,0,0,217,1900,669.375,1100,69100,22600,1100,3400,2276.611757,0,0,0,0,1,0,0,0,0,0,0,0.025543672,0.025067985,0.459781397,0.464606105,0.025000842,0.388888889,0.232777778,0.027638191,0.005025126,0.846153846,0.153846154,0.499242424,0.05,1,-0.4,-0.4,-0.4,0,0,0.5,0,0
11,295,0.604982204,0.999999995,0.686813183,4,3,0,12,4.372881356,6,0,0,0,0,0,0,217,3500,846.8333333,3500,69100,40216.66667,2573.388916,3500,2895.814396,1100,4400,2750,0,1,0,0,0,0,0,0,0.03338611,0.033426711,0.033351499,0.866498653,0.033337026,0.685390947,0.191358025,0.047457627,0.016949153,0.736842105,0.263157895,0.471428571,0.1,0.8,-0.511666667,-0.625,-0.333333333,0,0,0.5,0,0
11,344,0.526785713,0.999999995,0.635922327,5,1,1,1,4.540697674,5,0,1,0,0,0,0,217,382,308.25,0,69100,41480,0,2718.340909,2048.13861,0,0,0,0,1,0,0,0,0,0,0,0.043320778,0.603271858,0.040478521,0.272925266,0.040003578,0.494970716,-0.044334097,0.020348837,0.01744186,0.538461538,0.461538462,0.287569573,0.05,0.6,-0.444444444,-0.666666667,-0.25,0,0,0.5,0,0
9,203,0.593582885,0.99999999,0.737864071,0,0,1,0,3.906403941,9,0,0,0,0,1,0,217,442,312,0,69100,17142.22222,0,2833.439535,1102.637497,0,0,0,0,1,0,0,0,0,0,0,0.022228837,0.022240504,0.022226486,0.022226341,0.911077833,0.661616162,0.15959596,0.024630542,0.004926108,0.833333333,0.166666667,0.307272727,0.1,0.5,-0.1,-0.1,-0.1,0,0,0.5,0,0
11,281,0.641304346,0.999999995,0.724867721,14,3,1,1,4.889679715,4,0,1,0,0,0,0,217,444,323.75,16700,69100,51700,2520.111111,2718.340909,2594.087685,3700,14000,8850,0,1,0,0,0,0,0,0,0.300003736,0.052964865,0.050001746,0.547029368,0.050000285,0.444517722,0.135457251,0.035587189,0.021352313,0.625,0.375,0.311969697,0.033333333,0.5,-0.139087302,-0.3,-0.071428571,0.43961039,0.138311688,0.06038961,0.138311688,0
11,210,0.608695649,0.999999992,0.796747961,8,3,1,3,4.614285714,10,0,0,1,0,0,0,217,701,391.1111111,0,69100,31890,0,8000.125,2968.590803,51900,51900,51900,0,1,0,0,0,0,0,0,0.252420597,0.208173421,0.020018475,0.415890298,0.103497209,0.55,0.341304348,0.080952381,0.014285714,0.85,0.15,0.488235294,0.25,0.85,-0.15,-0.2,-0.125,0.666666667,0.533333333,0.166666667,0.533333333,1
11,337,0.577160492,0.999999995,0.740566034,6,1,1,2,4.946587537,10,0,0,0,1,0,0,217,2400,720.2857143,0,69100,13100,0,3663.816667,1846.705921,3500,3500,3500,0,1,0,0,0,0,0,0,0.020435979,0.525001008,0.020000577,0.020012676,0.414549759,0.430546265,0.109336678,0.047477745,0.026706231,0.64,0.36,0.301751894,0.1,0.5,-0.274287749,-0.4,-0.076923077,0,0,0.5,0,0
10,339,0.6635514,0.999999996,0.735294115,15,4,0,0,4.997050147,10,0,0,0,0,0,0,217,1100,401,0,69100,29370,0,2903.5,1865.057999,741,741,741,0,1,0,0,0,0,0,0,0.020026175,0.020049425,0.325200156,0.614721263,0.020002981,0.516059404,-0.029428211,0.026548673,0.02359882,0.529411765,0.470588235,0.346897547,0.033333333,1,-0.418973214,-1,-0.125,0,0,0.5,0,0
13,410,0.499999999,0.999999996,0.634361231,4,3,6,0,4.143902439,9,0,0,0,0,1,0,217,583,334,0,69100,22255.55556,0,2847.889868,1752.543033,1600,1600,1600,0,1,0,0,0,0,0,0,0.022288584,0.022230154,0.022243678,0.022236409,0.911001175,0.462903226,0.153225806,0.03902439,0.017073171,0.695652174,0.304347826,0.405208333,0.1,0.6,-0.247619048,-0.6,-0.05,0.333333333,0.25,0.166666667,0.25,0
9,177,0.632768358,0.99999999,0.76237623,3,1,1,0,4.553672316,8,0,0,1,0,0,0,217,382,329.8333333,0,69100,21300,0,3065.593407,1639.650611,0,0,0,0,1,0,0,0,0,0,0,0.292830352,0.398766222,0.025001548,0.258391344,0.025010534,0.5075,0.063333333,0.016949153,0.02259887,0.428571429,0.571428571,0.366666667,0.2,0.5,-0.116666667,-0.166666667,-0.05,0,0,0.5,0,0
10,205,0.620689652,0.999999992,0.759398491,4,1,1,0,4.936585366,4,0,0,1,0,0,0,217,358,310.75,12800,69100,31650,1750.112,2573.388916,2086.65287,6400,6400,6400,0,1,0,0,0,0,0,0,0.551552215,0.297199095,0.050001687,0.0512447,0.050002303,0.322435897,0.156643357,0.029268293,0,1,0,0.339393939,0.136363636,0.4,0,0,0,0.75,0.375,0.25,0.375,0
12,186,0.635359113,0.999999991,0.75675675,2,0,1,0,4.650537634,7,0,0,1,0,0,0,217,382,329.8333333,0,69100,24342.85714,0,3065.593407,1873.886412,0,0,0,0,1,0,0,0,0,0,0,0.342610172,0.271917707,0.028573208,0.328313269,0.028585643,0.40297619,0.182837302,0.048387097,0.010752688,0.818181818,0.181818182,0.373412698,0.2,0.5,-0.108333333,-0.166666667,-0.05,0.645238095,0.461904762,0.145238095,0.461904762,0
13,244,0.663900412,0.999999993,0.838028163,4,2,1,0,4.795081967,5,0,0,1,0,0,0,217,1500,598.25,0,69100,23640,0,2950,1909.299896,632,3100,1866,0,1,0,0,0,0,0,0,0.839998548,0.040000337,0.040000794,0.040000182,0.040000139,0.480932704,0.07863046,0.045081967,0.008196721,0.846153846,0.153846154,0.248170012,0.1,0.5,-0.5,-0.7,-0.3,0.613636364,0.159090909,0.113636364,0.159090909,0
11,475,0.569915253,0.999999997,0.733564011,6,2,1,0,5.151578947,8,0,0,1,0,0,0,217,2100,749.1428571,0,69100,15862.5,0,2875,1847.910876,0,0,0,0,1,0,0,0,0,0,0,0.897875566,0.025003905,0.025036001,0.02501062,0.027073907,0.328650794,0.081646825,0.018947368,0.021052632,0.473684211,0.526315789,0.434722222,0.0625,0.8,-0.146309524,-0.25,-0.05,0,0,0.5,0,0
10,231,0.591111108,0.999999993,0.687074825,2,1,1,0,4.796536797,7,0,0,0,0,0,1,217,614,371.2857143,2700,69100,29171.42857,1271.2,2648.404878,1960.685771,2700,2700,2700,0,1,0,0,0,0,0,0,0.028571746,0.028571596,0.885358524,0.028571536,0.028926599,0.423721591,-0.020123106,0.03030303,0.021645022,0.583333333,0.416666667,0.162337662,0.1,0.25,-0.431666667,-1,-0.166666667,0,0,0.5,0,0
11,655,0.465648854,0.999999998,0.593380613,6,4,1,0,5.364885496,8,0,0,0,0,0,1,217,712,377.75,712,69100,23601.5,712,2573.388916,1610.003423,1700,1700,1700,0,1,0,0,0,0,0,0,0.025000158,0.025000148,0.899998607,0.02500032,0.025000767,0.317260222,0.043782813,0.018320611,0.015267176,0.545454545,0.454545455,0.338149351,0.1,1,-0.205,-0.5,-0.05,0,0,0.5,0,0
13,306,0.624183004,0.999999995,0.819672127,1,1,1,0,4.702614379,6,0,0,0,0,0,1,217,1100,444.5,1100,69100,30833.33333,1100,2573.388916,1882.35342,0,0,0,0,1,0,0,0,0,0,0,0.033333564,0.033333534,0.866664165,0.033333987,0.03333475,0.321974026,0.026458874,0.035947712,0.022875817,0.611111111,0.388888889,0.279224715,0.1,0.5,-0.254761905,-0.6,-0.125,0,0,0.5,0,0
12,360,0.492957745,0.999999996,0.599999997,8,1,1,0,4.763888889,9,0,0,0,0,0,1,217,1100,487.6666667,1100,69100,23711.11111,1002.7,3468.8,2089.871115,0,0,0,0,1,0,0,0,0,0,0,0.02240721,0.022246741,0.91038901,0.022513691,0.022443348,0.314979339,0.096900826,0.027777778,0,1,0,0.226818182,0.136363636,0.5,0,0,0,0,0,0.5,0,0
8,243,0.516528923,0.999999993,0.622516552,1,1,1,0,4.703703704,9,0,0,0,0,0,1,217,1900,673,0,69100,21666.66667,0,3065.181818,1806.589149,6000,6000,6000,0,1,0,0,0,0,0,0,0.022223112,0.022352598,0.910408422,0.022415334,0.022600534,0.375372294,0.202311688,0.065843621,0,1,0,0.27288961,0.136363636,0.6,0,0,0,0.54,0.16,0.04,0.16,0
7,246,0.616326528,0.999999993,0.805369122,5,3,0,0,4.601626016,9,0,0,0,0,1,0,217,4200,925.875,0,69100,31300,0,5050,2978.710566,4200,4200,4200,0,1,0,0,0,0,0,0,0.02252078,0.023238167,0.022237551,0.024210004,0.907793498,0.506313131,0.168560606,0.044715447,0.004065041,0.916666667,0.083333333,0.330371901,0.1,1,-0.6,-0.6,-0.6,0,0,0.5,0,1
9,280,0.386100385,0.999999995,0.411167511,21,2,15,0,4.614285714,10,0,1,0,0,0,0,217,904,447,904,69100,39700.4,904,3989.414141,2503.24704,1100,1100,1100,0,1,0,0,0,0,0,0,0.020030617,0.680733732,0.020010621,0.259222841,0.020002189,0.406493506,0.446103896,0.028571429,0.003571429,0.888888889,0.111111111,0.644642857,0.1,1,-0.25,-0.25,-0.25,0.3,1,0.2,1,0
11,98,0.724489789,0.999999983,0.864406765,4,3,0,1,4.336734694,6,0,0,0,0,0,0,217,456,324.6,0,69100,37233.33333,0,3985.666667,2488.222382,0,0,0,0,1,0,0,0,0,0,0,0.033436683,0.033427599,0.033351809,0.866439417,0.033344491,0.657187257,-0.09527972,0.030612245,0.040816327,0.428571429,0.571428571,0.295454545,0.136363636,0.5,-0.53125,-1,-0.125,1,-0.5,0.5,0.5,0
10,317,0.725085908,0.999999995,0.830097083,6,3,0,21,4.624605678,7,0,0,0,0,0,0,217,831,431.1428571,720,69100,36531.42857,720,2903.5,2292.299174,1800,22800,12300,0,1,0,0,0,0,0,0,0.02862707,0.028670807,0.320833491,0.593291436,0.028577196,0.505319865,0.060027357,0.03785489,0.047318612,0.444444444,0.555555556,0.5425,0.1,1,-0.303814815,-0.6,-0.1,0,0,0.5,0,0
10,197,0.702564099,0.999999991,0.937499992,1,0,1,0,4.934010152,6,0,0,0,0,0,0,217,1900,675.2,0,69100,24833.33333,0,3034.643411,2134.145296,0,0,0,0,1,0,0,0,0,0,0,0.033341958,0.033362353,0.199735624,0.386401291,0.347158774,0.547575758,0.173636364,0.025380711,0.005076142,0.833333333,0.166666667,0.347,0.1,0.7,-0.5,-0.5,-0.5,0.4,0.3,0.1,0.3,0
6,530,0.513618676,0.999999997,0.691823897,11,0,1,0,5.024528302,6,0,0,1,0,0,0,217,419,338.5,0,69100,23633.33333,0,4033.935065,2035.079149,0,0,0,0,1,0,0,0,0,0,0,0.205891504,0.033349058,0.03352527,0.196760724,0.530473444,0.419683196,0.140268595,0.056603774,0.009433962,0.857142857,0.142857143,0.273060606,0.1,0.5,-0.175,-0.3,-0.05,0.54,0.16,0.04,0.16,0
7,639,0.509615384,0.999999997,0.696378828,4,0,1,0,4.306729264,8,1,0,0,0,0,0,217,11400,2313.666667,0,69100,24637.5,0,11400,3461.71685,0,0,0,0,1,0,0,0,0,0,0,0.208096159,0.025039396,0.025003143,0.02586834,0.715992963,0.462368458,0.122002584,0.034428795,0.021909233,0.611111111,0.388888889,0.4125,0.1,1,-0.252777778,-0.5,-0.05,0,0,0.5,0,0
10,497,0.589211617,0.999999997,0.772881353,18,3,6,0,4.639839034,6,0,0,0,1,0,0,217,2000,601.1666667,14300,69100,42233.33333,2573.388916,6166.666667,3839.477465,39200,39200,39200,0,1,0,0,0,0,0,0,0.212413536,0.033551433,0.033490883,0.686596664,0.033947484,0.543888889,0.2025,0.034205231,0.012072435,0.739130435,0.260869565,0.443627451,0.1,0.75,-0.244444444,-0.5,-0.1,0.85,0.7,0.35,0.7,0
7,384,0.548128341,0.999999996,0.704035871,4,2,0,0,4.229166667,8,0,1,0,0,0,0,217,1100,427.5,0,69100,27450,0,2847.889868,1639.268005,1500,1500,1500,0,1,0,0,0,0,0,0,0.025067767,0.72808267,0.025018282,0.025050595,0.196780686,0.4133624,0.084848176,0.046875,0.026041667,0.642857143,0.357142857,0.314526215,0.136363636,0.8,-0.243035714,-0.4,-0.071428571,0,0,0.5,0,0
8,380,0.494382021,0.999999995,0.591743117,30,3,10,1,4.305263158,6,0,0,0,0,0,0,217,456,337,6000,69100,38233.33333,2207.096774,3985.666667,2856.071844,1100,11900,6500,0,1,0,0,0,0,0,0,0.033461556,0.033450418,0.203282569,0.69633369,0.033471768,0.565564479,0.265563767,0.073684211,0.021052632,0.777777778,0.222222222,0.48697047,0.136363636,1,-0.2921875,-0.6,-0.1,0.6,0.5,0.1,0.5,0
9,499,0.572008112,0.999999997,0.736677114,6,3,1,0,4.875751503,6,0,0,1,0,0,0,217,721,403.5,0,69100,19150,0,2573.388916,1260.958246,1000,1400,1166.666667,0,1,0,0,0,0,0,0,0.862638024,0.033369711,0.033353901,0.033377373,0.037260991,0.419183594,0.157528583,0.046092184,0.01002004,0.821428571,0.178571429,0.328552607,0.033333333,0.5,-0.232619048,-0.4,-0.071428571,0,0,0.5,0,0
11,917,0.512528473,0.999999998,0.703358208,2,1,0,26,4.465648855,5,0,0,0,0,0,0,217,340,292.2,17600,69100,45480,1848.397163,2903.5,2558.412958,0,0,0,0,1,0,0,0,0,0,0,0.040082358,0.040457417,0.040113743,0.839340897,0.040005585,0.475244423,-0.014885417,0.05997819,0.061068702,0.495495495,0.504504505,0.435718811,0.05,1,-0.432943594,-1,-0.05,0.633333333,-0.254545455,0.133333333,0.254545455,0
12,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,217,1000,441.2857143,1000,69100,32414.28571,666.6666667,3774.379679,2514.798135,0,0,0,0,1,0,0,0,0,0,0,0.029885581,0.029387893,0.028735009,0.883370173,0.028621343,0,0,0,0,0,0,0,0,0,0,0,0,0.355555556,0.344444444,0.144444444,0.344444444,0
11,254,0.598425194,0.999999994,0.660377354,11,3,14,0,4.688976378,5,0,0,0,0,0,0,217,507,365.6,30400,69100,40920,2573.388916,4012.0625,3182.061444,990,30400,11030,0,1,0,0,0,0,0,0,0.04045331,0.040055754,0.040006192,0.839233016,0.040251728,0.538708514,0.149747475,0.051181102,0.027559055,0.65,0.35,0.383566434,0.1,1,-0.244727891,-0.6,-0.071428571,0,0,0.5,0,0
9,237,0.595744678,0.999999993,0.777777772,1,1,1,0,4.767932489,5,0,0,0,0,1,0,217,400,284,0,69100,36340,0,4033.935065,2457.730677,0,0,0,0,1,0,0,0,0,0,0,0.040001644,0.040002614,0.040005306,0.040001086,0.83998935,0.510783859,0.140352505,0.033755274,0.016877637,0.666666667,0.333333333,0.387045455,0.136363636,0.6,-0.242857143,-0.4,-0.071428571,0.454545455,0.136363636,0.045454545,0.136363636,0
8,743,0.50502152,0.999999998,0.619148935,35,4,12,0,4.68909825,6,0,0,0,0,0,0,217,1100,461,1100,69100,28033.33333,1100,2823.748538,2124.525657,1100,2000,1550,0,1,0,0,0,0,0,0,0.033335865,0.033911585,0.36588719,0.533531125,0.033334235,0.473820351,0.144592297,0.056527591,0.01615074,0.777777778,0.222222222,0.327056277,0.136363636,1,-0.319609788,-0.7,-0.071428571,0.727272727,-0.244318182,0.227272727,0.244318182,0
11,848,0.514970059,0.999999998,0.711934155,6,0,1,0,4.413915094,8,0,0,0,0,0,1,217,1100,429.7142857,0,69100,25425,0,2699.179487,1749.162501,0,0,0,0,1,0,0,0,0,0,0,0.025002454,0.025033954,0.766216349,0.158746186,0.025001057,0.347061783,0.034952913,0.024764151,0.02004717,0.552631579,0.447368421,0.296459493,0.033333333,0.6,-0.225490196,-0.5,-0.05,0,0,0.5,0,0
8,126,0.754098354,0.999999986,0.837837827,0,0,1,0,4.46031746,6,0,1,0,0,0,0,217,2000,772.2,0,69100,25666.66667,0,2573.388916,1640.602004,0,0,0,0,1,0,0,0,0,0,0,0.033335339,0.866056679,0.033334415,0.033578897,0.033694671,0.422825252,0.117957043,0.047619048,0.015873016,0.75,0.25,0.30974026,0.136363636,0.7,-0.1625,-0.2,-0.125,0,0,0.5,0,0
9,137,0.622222218,0.999999987,0.723684201,3,1,1,1,4.182481752,4,0,0,0,0,1,0,217,302,245.3333333,0,69100,35575,0,2847.889868,2063.67958,0,0,0,0,1,0,0,0,0,0,0,0.050001358,0.300169193,0.050002608,0.050000991,0.54982585,0.607109557,0.164568765,0.051094891,0.01459854,0.777777778,0.222222222,0.406818182,0.136363636,1,-0.333333333,-0.5,-0.166666667,0.5,0.4,0,0.4,0
10,553,0.501831501,0.999999997,0.70723684,3,3,1,0,4.345388788,4,0,0,1,0,0,0,217,886,462.75,1600,69100,23550,1262,2573.388916,1854.447457,726,7100,2856,0,1,0,0,0,0,0,0,0.523915222,0.050001193,0.321973687,0.050000226,0.054109673,0.5389618,0.20536763,0.048824593,0.01084991,0.818181818,0.181818182,0.418939394,0.1,1,-0.255092593,-0.5,-0.1,0,0,0.5,0,0
9,702,0.454806312,0.999999998,0.576837415,1,1,23,0,4.45014245,5,0,1,0,0,0,0,217,2000,632.6,2000,69100,36620,1728.513889,3001.780488,2364.758881,3200,3200,3200,0,1,0,0,0,0,0,0,0.042441202,0.834211716,0.040143161,0.040560127,0.042643794,0.552199652,0.029229798,0.052706553,0.047008547,0.528571429,0.471428571,0.41792588,0.0625,0.8,-0.387373737,-1,-0.05,1,0.5,0.5,0.5,0
10,268,0.585820893,0.999999994,0.766233761,1,0,0,0,4.365671642,7,0,0,0,0,1,0,217,505,347.8571429,7000,69100,31428.57143,2289.559322,2833.439535,2501.612926,0,0,0,0,1,0,0,0,0,0,0,0.028612667,0.028634263,0.028587302,0.028574128,0.885591641,0.496417749,0.087859848,0.03358209,0.014925373,0.692307692,0.307692308,0.296632997,0.033333333,0.5,-0.228125,-0.4,-0.125,0.9,0.7,0.4,0.7,0
8,425,0.475949366,0.999999996,0.530909089,46,3,11,0,4.948235294,5,0,0,0,0,0,0,217,507,377,13600,69100,37020,2573.388916,4012.0625,3285.902006,11900,13600,12750,0,1,0,0,0,0,0,0,0.040427987,0.040017122,0.040001848,0.839541805,0.040011239,0.659126984,0.308658009,0.047058824,0.009411765,0.833333333,0.166666667,0.422857143,0.1,0.6,-0.322916667,-0.9,-0.1,0,0,0.5,0,1
10,223,0.677419352,0.999999992,0.833333327,2,1,0,0,4.533632287,8,0,0,0,0,0,1,217,531,363.1428571,0,69100,27862.5,0,3663.816667,2250.386514,3200,3200,3200,0,1,0,0,0,0,0,0,0.025064108,0.02512348,0.297948234,0.155128958,0.49673522,0.562585034,0.127777778,0.053811659,0.02690583,0.666666667,0.333333333,0.373611111,0.05,0.75,-0.283333333,-0.6,-0.05,0,0,0.5,0,0
8,163,0.644171775,0.999999989,0.766666658,4,0,0,1,5.006134969,7,0,0,0,0,0,0,217,10700,1793.285714,2100,69100,37400,882.8235294,10700,3525.043549,0,0,0,0,1,0,0,0,0,0,0,0.02862706,0.028754874,0.32088383,0.593156999,0.028577238,0.275,-0.03125,0.018404908,0.018404908,0.5,0.5,0.233333333,0.05,0.4,-0.4,-0.5,-0.2,0,0,0.5,0,0
